0,1,2,3,4
,,,,
AART 2019-3,AART 2019-3,AART 2019-3,AART 2019-3,
State,,Percentage of Aggregate Amount Financed,Percentage of Aggregate Amount Financed,
Texas,,,13.03,%
California,,,10.26,%
Florida,,,9.03,%
Pennsylvania,,,4.51,%
Illinois,,,4.35,%
North Carolina,,,3.95,%
