0,1,2,3,4,5,6,7
,Class,Approx. Initial  Aggregate Certificate Balance or Notional Amount,Approx. Initial  Aggregate Certificate Balance or Notional Amount,Approx. Initial  Aggregate Certificate Balance or Notional Amount,Approx. %  of Initial Pool Balance,Approx. Initial  Credit  Support(1),
,Class A-1,$,7474000,,1.085%,30.000%,
,Class A-SB,$,9544000,,1.385%,30.000%,
,Class A-4,,[__](2),,%(2),30.000%,
,Class A-5,,[__](2),,%(2),30.000%,
,Class X-A,$,482221000,,NAP,NAP,
