0,1,2,3
,Non-Serviced  Mortgage Loan,Primary  Servicing Fee Rate(1),Special  Servicing Fee Rate
,Vertex HQ,0.00008% per annum,0.50000%
,The Campus at Lawson Lane,0.00250% per annum,0.15000%
,Equinox Sports Club LA,0.00125% per annum,0.25000%
