0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,Class A-1,Class A-1,Class A-1,Class A-1,Class A-1,Class A-1,Class A-1,Class A-1,Class A-1,Class A-1,Class A-1,,Class A-2a and  A-2b,Class A-2a and  A-2b,Class A-2a and  A-2b,Class A-2a and  A-2b,Class A-2a and  A-2b,Class A-2a and  A-2b,Class A-2a and  A-2b,Class A-2a and  A-2b,Class A-2a and  A-2b,Class A-2a and  A-2b,Class A-2a and  A-2b
Payment Date,,0.00%,,0.50%,,1.00%,,1.30%,,1.70%,,2.00%,,0.00%,,0.50%,,1.00%,,1.30%,,1.70%,,2.00%
Closing  Date,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April  15, 2026",,90.64,,88.04,,85.07,,83.07,,80.04,,77.40,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May  15, 2026",,81.71,,76.59,,70.78,,66.85,,60.90,,55.73,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June  15, 2026",,72.77,,65.23,,56.68,,50.89,,42.14,,34.54,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July  15, 2026",,63.76,,53.91,,42.72,,35.16,,23.73,,13.79,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August  15, 2026",,54.74,,42.66,,28.96,,19.69,,5.69,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,96.20
"September  15, 2026",,45.67,,31.47,,15.36,,4.47,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,92.97,,84.58
"October  15, 2026",,36.55,,20.32,,1.92,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,93.83,,82.80,,73.23
"November  15, 2026",,27.41,,9.25,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,93.34,,85.19,,72.86,,62.17
"December  15, 2026",,18.20,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,98.95,,85.66,,76.68,,63.13,,51.37
"January  15, 2027",,8.98,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,92.52,,78.08,,68.33,,53.63,,40.87
