0,1,2,3,4
Class,,,Interest Rate,
Class A-1,,,4.402% - 4.502%,
Class A-2a,,,4.25% - 4.45%,
Class A-2b,,,SOFR + 0.26% - SOFR + 0.46%,
Class A-3,,,4.24% - 4.44%,
Class A-4,,,4.31% - 4.51%,
Class B,,,4.54% - 4.84%,
Class C,,,0.00%,
