0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,
Payment Date,,0.00%,0.00%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.30%,1.30%,,,1.50%,1.50%,,,2.00%,2.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
August 2024,,,82.65,%,,,77.35,%,,,71.44,%,,,67.54,%,,,64.77,%,,,57.06,%
September 2024,,,73.93,%,,,65.62,%,,,56.33,%,,,50.21,%,,,45.87,%,,,33.88,%
October 2024,,,65.14,%,,,53.92,%,,,41.38,%,,,33.12,%,,,27.26,%,,,11.14,%
November 2024,,,56.29,%,,,42.26,%,,,26.60,%,,,16.28,%,,,8.96,%,,,0.00,%
December 2024,,,47.36,%,,,30.64,%,,,11.97,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2025,,,38.37,%,,,19.06,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2025,,,29.30,%,,,7.53,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2025,,,20.17,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2025,,,10.96,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2025,,,1.69,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2025,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted  Average Life to Call (years)(1),,,0.41,,,,0.31,,,,0.23,,,,0.20,,,,0.18,,,,0.14,
Weighted  Average Life to Maturity (years)(2),,,0.41,,,,0.31,,,,0.23,,,,0.20,,,,0.18,,,,0.14,
