0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,95.49
"October 15, 2025",,,100.00,,100.00,,100.00,,99.24,,94.16,,85.94
"November 15, 2025",,,100.00,,100.00,,99.15,,91.34,,85.74,,76.61
"December 15, 2025",,,100.00,,100.00,,92.27,,83.68,,77.52,,67.49
"January 15, 2026",,,100.00,,99.47,,85.48,,76.16,,69.47,,58.60
"February 15, 2026",,,100.00,,93.82,,78.78,,68.76,,61.58,,49.92
"March 15, 2026",,,100.00,,88.19,,72.17,,61.50,,53.86,,41.46
"April 15, 2026",,,97.61,,82.59,,65.65,,54.37,,46.30,,33.23
"May 15, 2026",,,92.80,,77.01,,59.21,,47.38,,38.91,,25.22
"June 15, 2026",,,87.96,,71.45,,52.87,,40.52,,31.69,,17.43
"July 15, 2026",,,83.08,,65.92,,46.62,,33.79,,24.64,,9.87
"August 15, 2026",,,78.17,,60.42,,40.45,,27.21,,17.77,,2.54
"September 15, 2026",,,73.22,,54.93,,34.38,,20.76,,11.06,,0.00
"October 15, 2026",,,68.25,,49.48,,28.41,,14.46,,4.53,,0.00
"November 15, 2026",,,63.45,,44.23,,22.67,,8.40,,0.00,,0.00
"December 15, 2026",,,58.61,,39.01,,17.02,,2.48,,0.00,,0.00
"January 15, 2027",,,53.74,,33.81,,11.46,,0.00,,0.00,,0.00
"February 15, 2027",,,48.84,,28.63,,5.99,,0.00,,0.00,,0.00
"March 15, 2027",,,43.91,,23.48,,0.61,,0.00,,0.00,,0.00
"April 15, 2027",,,38.94,,18.36,,0.00,,0.00,,0.00,,0.00
"May 15, 2027",,,33.94,,13.26,,0.00,,0.00,,0.00,,0.00
"June 15, 2027",,,28.90,,8.18,,0.00,,0.00,,0.00,,0.00
"July 15, 2027",,,23.82,,3.13,,0.00,,0.00,,0.00,,0.00
"August 15, 2027",,,18.72,,0.00,,0.00,,0.00,,0.00,,0.00
"September 15, 2027",,,13.57,,0.00,,0.00,,0.00,,0.00,,0.00
"October 15, 2027",,,8.40,,0.00,,0.00,,0.00,,0.00,,0.00
"November 15, 2027",,,3.74,,0.00,,0.00,,0.00,,0.00,,0.00
"December 15, 2027",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,1.81,,1.50,,1.22,,1.07,,0.97,,0.84
Weighted Average Life to Maturity (Years)(2),,,1.81,,1.50,,1.22,,1.07,,0.97,,0.84
,,,,,,,,,,,,,
,,,,,,,,,,,,,
