0,1,2,3,4,5,6
Period,,Beginning  Aggregate  Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
September 2024,,1175088139.61,,24024512.76,,0.00
October 2024,,1162031116.15,,24576930.51,,0.00
November 2024,,1148299809.39,,24696576.73,,0.00
December 2024,,1134320697.55,,24742641.20,,0.00
January 2025,,1120165049.52,,24768916.51,,0.00
February 2025,,1105851006.81,,24607271.10,,6174566.10
March 2025,,1085390445.68,,24389808.17,,7661353.20
April 2025,,1063469595.13,,24207299.41,,6583652.00
May 2025,,1042604359.94,,23989072.52,,7503766.05
June 2025,,1020842495.40,,23821349.66,,5824453.30
July 2025,,1000724555.74,,23656885.33,,5791140.15
August 2025,,980616626.11,,23530619.34,,4228088.90
September 2025,,962010339.71,,23342412.04,,6237061.70
October 2025,,941409629.14,,23058901.44,,9773089.65
November 2025,,917364127.93,,22808251.17,,8875111.20
December 2025,,894242830.75,,22260766.05,,15874493.30
January 2026,,864453837.82,,21881230.58,,11581913.85
February 2026,,839058929.21,,21505417.49,,11310271.30
March 2026,,814074457.09,,20980034.51,,16832439.05
April 2026,,783860011.80,,20685646.55,,9982733.85
May 2026,,760507658.17,,20295579.80,,13047464.70
June 2026,,734262685.16,,19997339.64,,10488249.20
July 2026,,710630214.71,,19415600.54,,21858276.05
August 2026,,675988886.79,,18488249.69,,33670536.85
September 2026,,630139329.86,,17536371.80,,34436897.45
October 2026,,584047361.02,,16473973.28,,38920525.50
November 2026,,534103970.95,,15200157.61,,42231682.55
December 2026,,481657101.18,,13604981.60,,47578359.35
January 2027,,424969226.51,,12033100.14,,46417509.90
February 2027,,370484995.92,,10260119.85,,49161433.25
March 2027,,314521302.78,,8394321.28,,53066278.90
April 2027,,255996234.76,,6156297.75,,65655074.10
May 2027,,186574161.10,,4036631.27,,61141872.50
June 2027,,123137016.17,,2070788.62,,59297981.05
July 2027,,62917525.31,,0.00,,63504755.55
August 2027,,0.00,,0.00,,0.00
