0,1,2
Class,,Interest Rate
Class A-1,,5.819%
Class A-2a,,5.77%
Class A-2b,,6.01698%
Class A-3,,5.59%
Class A-4,,5.51%
Class B,,5.73%
Class C,,0.00%
