0,1,2,3,4,5,6,7,8,9,10
Class,,Initial Note  Principal  Amount(1)(2),Initial Note  Principal  Amount(1)(2),,,Interest Rate,Interest Rate,,Final  Scheduled  Payment Date  (Payment Date In),Final  Scheduled  Payment Date  (Payment Date In)
Class A-1 Notes,,$,72000000,,,,%,,,April  2027
Class A-2 Notes,,$,106710000,,,,%,,,September 2028
Class A-3 Notes,,$,106710000,,,,%,,,January 2030
Class B Notes,,$,57410000,,,,%,,,February  2032
Class C Notes,,$,74240000,,,,%,,,February  2032
Class D Notes,,$,87110000,,,,%,,,February  2032
