0,1,2,3,4,5,6,7,8,9,10,11,12
Payment Date,,0.50%,,1.00%,,1.30%,,1.50%,,1.70%,,2.00%
Closing Date,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"February 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"March 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"April 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"May 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"June 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"July 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"August 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,97.88%
"February 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,89.52%
"March 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,97.01%,,81.51%
"April 15, 2027",,100.00%,,100.00%,,100.00%,,99.18%,,89.54%,,73.94%
"May 15, 2027",,100.00%,,100.00%,,100.00%,,92.07%,,82.34%,,66.65%
"June 15, 2027",,100.00%,,100.00%,,94.47%,,85.20%,,75.41%,,59.64%
"July 15, 2027",,100.00%,,100.00%,,88.20%,,78.80%,,68.88%,,52.91%
"August 15, 2027",,100.00%,,95.43%,,82.08%,,72.60%,,62.58%,,46.47%
"September 15, 2027",,100.00%,,89.55%,,76.13%,,66.58%,,56.51%,,40.31%
"October 15, 2027",,100.00%,,83.79%,,70.33%,,60.76%,,50.67%,,34.44%
"November 15, 2027",,98.53%,,78.15%,,64.69%,,55.13%,,45.06%,,28.86%
"December 15, 2027",,92.92%,,72.61%,,59.21%,,49.70%,,39.67%,,23.57%
"January 15, 2028",,87.35%,,67.18%,,53.89%,,44.46%,,34.52%,,18.57%
"February 15, 2028",,81.81%,,61.87%,,48.74%,,39.42%,,29.61%,,13.86%
"March 15, 2028",,76.33%,,56.68%,,43.74%,,34.58%,,24.93%,,9.45%
"April 15, 2028",,70.88%,,51.60%,,38.92%,,29.93%,,20.48%,,5.34%
"May 15, 2028",,65.47%,,46.63%,,34.25%,,25.49%,,16.28%,,1.53%
"June 15, 2028",,61.20%,,42.61%,,30.40%,,21.77%,,12.69%,,0.00%
"July 15, 2028",,56.95%,,38.67%,,26.68%,,18.20%,,9.29%,,0.00%
"August 15, 2028",,52.74%,,34.83%,,23.08%,,14.78%,,6.07%,,0.00%
"September 15, 2028",,48.55%,,31.07%,,19.62%,,11.52%,,3.03%,,0.00%
"October 15, 2028",,44.41%,,27.41%,,16.28%,,8.42%,,0.18%,,0.00%
"November 15, 2028",,40.29%,,23.83%,,13.07%,,5.48%,,0.00%,,0.00%
"December 15, 2028",,36.20%,,20.35%,,10.00%,,2.70%,,0.00%,,0.00%
"January 15, 2029",,32.15%,,16.96%,,7.06%,,0.08%,,0.00%,,0.00%
"February 15, 2029",,28.13%,,13.67%,,4.25%,,0.00%,,0.00%,,0.00%
"March 15, 2029",,24.15%,,10.47%,,1.58%,,0.00%,,0.00%,,0.00%
"April 15, 2029",,20.20%,,7.36%,,0.00%,,0.00%,,0.00%,,0.00%
"May 15, 2029",,16.28%,,4.35%,,0.00%,,0.00%,,0.00%,,0.00%
"June 15, 2029",,13.50%,,2.13%,,0.00%,,0.00%,,0.00%,,0.00%
"July 15, 2029",,10.75%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"August 15, 2029",,8.02%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"September 15, 2029",,5.31%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"October 15, 2029",,2.63%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"November 15, 2029",,0.00%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
,,,,,,,,,,,,
Weighted Average Life To Maturity (years)(1)(2),,2.90,,2.57,,2.35,,2.19,,2.03,,1.80
Weighted Average Life To Call (years)(1)(3),,2.90,,2.56,,2.34,,2.18,,2.02,,1.79
