0,1,2,3,4,5,6
,,Principal Amount(1),Principal Amount(1),,,Interest Rate
Class A-1 notes,,$,300000000,,,●%
Class A-2a notes(2) Class A-2b notes(2)(3)(4),},$,440000000,,,30-day average SOFR + ●% ●%
Class A-3 notes,,$,440000000,,,●%
Class A-4 notes,,$,70000000,,,●%
Class B notes,,$,39500000,,,●%
Class C notes(5),,$,26300000,,,0.00%
