0,1,2,3
Class of Certificates,Expected Initial  Certificate Balance(1),Estimated Fair Value  (in % and $)(2),Expected Purchase Price  (in % and $)(3)
Class F-RR,"$10,024,000","0.57%/$4,085,422","40.7564%/$4,085,422"
Class G-RR,"$25,896,246","1.47%/$10,554,378","40.7564%/$10,554,378"
