0,1,2,3,4,5,6
Period,,Beginning  Aggregate Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
May 2025,,1554404327.41,,31327871.23,,0.00
June 2025,,1537130861.97,,31974266.72,,0.00
July 2025,,1519054820.12,,32143954.23,,0.00
August 2025,,1500645653.23,,32210552.33,,0.00
September 2025,,1482003438.68,,32217016.46,,986090.90
October 2025,,1462200112.40,,32193510.73,,1193763.70
November 2025,,1442033563.99,,32164403.22,,1520157.40
December 2025,,1421387390.18,,31584872.92,,20109226.90
January 2026,,1382545001.35,,31402713.34,,6742462.15
February 2026,,1356900336.92,,31244165.49,,6195073.20
March 2026,,1331729738.77,,30891731.40,,12110187.80
April 2026,,1300768875.96,,30697475.48,,7007438.35
May 2026,,1274825080.71,,30452814.42,,8501041.55
June 2026,,1247397768.18,,30196642.41,,8948890.30
July 2026,,1219530790.29,,30066907.50,,4916456.25
August 2026,,1195574017.44,,29536462.18,,18674075.85
September 2026,,1158173461.15,,28882229.85,,22911700.70
October 2026,,1116851348.98,,28227785.71,,22682165.15
November 2026,,1076039595.73,,27034069.94,,44065902.95
December 2026,,1014668814.18,,25274615.84,,59486618.80
January 2027,,939081876.74,,23889727.07,,46035291.20
February 2027,,877647723.77,,22087839.77,,61965554.55
March 2027,,801529727.62,,20617079.09,,50283178.10
April 2027,,737876635.05,,19973733.73,,22479750.30
May 2027,,702094785.59,,19090697.90,,30541118.25
June 2027,,658811076.46,,18463707.73,,21776069.55
July 2027,,624528049.33,,17049778.99,,46984456.45
August 2027,,566140588.34,,15225319.01,,57361430.39
September 2027,,498672693.43,,12495916.46,,85877213.50
October 2027,,404808395.73,,10337800.54,,67348286.05
November 2027,,330782451.72,,8246311.75,,64703756.80
December 2027,,260823207.84,,6033169.04,,68736978.40
January 2028,,188411336.90,,4105988.15,,59194761.10
February 2028,,126814140.16,,1644596.50,,75976755.75
March 2028,,50339399.09,,0.00,,50794551.16
April 2028,,0.00,,0.00,,0.00
