0,1,2,3
Class of Certificates,Low Estimate  of Credit Spread,Base Case  Credit Spread,High Estimate of  Credit Spread
Class A-1,0.69%,0.74%,0.79%
Class A-2,0.72%,0.77%,0.82%
Class A-3,0.74%,0.79%,0.84%
Class A-S,1.00%,1.10%,1.20%
Class B,1.15%,1.30%,1.45%
Class C,1.65%,1.85%,2.05%
Class D,4.25%,4.50%,4.75%
