0,1,2,3
Type/Recipient(1),Amount(1),Source(1),Frequency
Liquidation Fee / Special Servicer(2),"With respect to each Mortgage Loan (other than a Non-Serviced Mortgage Loan) and any related Serviced Companion Loan that is a Specially Serviced Loan (or REO Property) or for which the special servicer is the enforcing servicer for which the special servicer obtains (i) a full, partial or discounted payoff, (ii) any Liquidation Proceeds or Insurance and Condemnation Proceeds (including with respect to the related Companion Loan(s), if applicable), or (iii) Loss of Value Payments, an amount calculated by application of a Liquidation Fee Rate to the related payment or proceeds (exclusive of default interest).","From any Liquidation Proceeds, Insurance and Condemnation Proceeds, Loss of Value Payments and any other revenues received with respect to the related Mortgage Loan (and each related Serviced Companion Loan) and then from general collections on deposit in the Collection Account with respect to the other Mortgage Loans.",Time to time
Additional Servicing Compensation / Master Servicer and/or Special Servicer(3),"All modification fees, assumption application fees, defeasance fees, assumption, waiver, consent and earnout fees, late payment charges, default interest, review fees and other similar fees actually collected on the Mortgage Loans (other than a Non-Serviced Mortgage Loan) and any related Serviced Companion Loan and income on the amounts held in certain accounts and certain permitted investments.",Related payments made by borrowers with respect to the related Mortgage Loans and any related Serviced Companion Loan.,Time to time
Certificate Administrator / Certificate Administrator,"With respect to each Distribution Date, an amount equal to (i) the product of the monthly portion of the annual Certificate Administrator/Trustee Fee Rate multiplied by the Stated Principal Balance of each Mortgage Loan less (ii) the $1,250 monthly Trustee Fee paid to the Trustee.",Out of general collections with respect to Mortgage Loans on deposit in the Collection Account or the Distribution Account.,Monthly
Trustee Fee / Trustee,"With respect to each Distribution Date, $1,250.",Out of general collections with respect to Mortgage Loans on deposit in the Collection Account or the Distribution Account.,Monthly
Operating Advisor Upfront Fee / Operating Advisor,"A fee of $10,000 on the Closing Date.",Payable by the mortgage loan sellers.,At closing
Operating Advisor Fee / Operating Advisor,"With respect to each Distribution Date, an amount equal to the product of the monthly portion of the annual Operating Advisor Fee Rate multiplied by the Stated","First, out of recoveries of interest with respect to the related Mortgage Loan and then, if the related Mortgage Loan has been liquidated, out of general collections on deposit",Monthly
