0,1,2,3,4
Payment Date,,,Yield  Supplement  Overcollateralization  Amount,
November 2026,,,28013852.36,
December 2026,,,26284085.64,
January 2027,,,24612806.82,
February 2027,,,23000383.59,
March 2027,,,21447260.64,
April 2027,,,19953990.34,
May 2027,,,18521120.03,
June 2027,,,17149171.31,
July 2027,,,15838662.64,
August 2027,,,14590009.59,
September 2027,,,13403341.17,
October 2027,,,12277862.74,
November 2027,,,11212099.81,
December 2027,,,10204072.57,
January 2028,,,9251414.79,
February 2028,,,8351800.88,
March 2028,,,7505320.93,
April 2028,,,6712394.26,
May 2028,,,5973442.24,
June 2028,,,5288833.66,
July 2028,,,4658840.49,
August 2028,,,4083630.71,
September 2028,,,3562971.04,
October 2028,,,3095139.33,
November 2028,,,2676270.12,
December 2028,,,2300909.01,
January 2029,,,1964518.24,
February 2029,,,1660114.44,
March 2029,,,1384262.98,
April 2029,,,1136910.80,
May 2029,,,918155.36,
June 2029,,,728012.96,
July 2029,,,566203.51,
August 2029,,,432090.30,
September 2029,,,324841.24,
October 2029,,,243074.86,
November 2029,,,184482.27,
December 2029,,,144690.09,
January 2030,,,117404.58,
February 2030,,,96643.81,
March 2030,,,78855.51,
April 2030,,,63249.63,
May 2030,,,49770.13,
June 2030,,,38399.61,
July 2030,,,29136.10,
August 2030,,,21949.95,
September 2030,,,16485.18,
October 2030,,,12026.65,
November 2030,,,8456.02,
December 2030,,,5743.03,
January 2031,,,3775.37,
February 2031,,,2373.17,
March 2031,,,1361.84,
April 2031,,,636.96,
May 2031,,,189.81,
June 2031,,,6.49,
July 2031,,,0.24,
August 2031 (and thereafter),,,0.00,
