0,1,2,3
Type/Recipient(1),Amount(1),Source(1),Frequency
,Mortgage Loan.,,
"Expenses of the issuing entity not advanced (which may include reimbursable expenses incurred by the operating advisor or asset representations reviewer, expenses relating to environmental remediation or appraisals, expenses of operating REO Property and expenses incurred by any independent contractor hired to operate REO Property)",Based on third party charges.,"First from collections on the related Mortgage Loan (income on the related REO Property), if applicable, and then from general collections with respect to Mortgage Loans in the Collection Account (and custodial accounts with respect to a Serviced Companion Loan, if applicable), subject to certain limitations.",Time to time
