0,1,2,3,4
Whole Loan Summary,Whole Loan Summary,Whole Loan Summary,Whole Loan Summary,Whole Loan Summary
Note,Original Balance,Cut-off Date Balance,Note Holder,Controlling Piece
A-1,"$53,000,000","$53,000,000",WFCM 2026-C66,Yes
A-2,"$30,000,000","$30,000,000",Benchmark 2026-B42,No
Whole Loan,"$83,000,000","$83,000,000",,
