0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Payment Date,,,0.50%,,,,1.00%,,,,1.30%,,,,1.50%,,,,1.70%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
November 2025,,,82.44,%,,,78.24,%,,,74.91,%,,,71.39,%,,,61.53,%
December 2025,,,70.31,%,,,63.31,%,,,57.79,%,,,52.02,%,,,36.26,%
January 2026,,,59.73,%,,,50.05,%,,,42.49,%,,,34.70,%,,,14.39,%
February 2026,,,49.20,%,,,36.99,%,,,27.56,%,,,18.01,%,,,0.00,%
March 2026,,,38.70,%,,,24.12,%,,,13.01,%,,,1.96,%,,,0.00,%
April 2026,,,28.25,%,,,11.46,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2026,,,18.16,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2026,,,8.69,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
July 2026,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted  Average Life to Optional Purchase (years)(1),,,0.38,,,,0.30,,,,0.26,,,,0.23,,,,0.18,
Weighted  Average Life to Maturity (years)(1),,,0.38,,,,0.30,,,,0.26,,,,0.23,,,,0.18,
