0,1,2,3,4
Office  - Suburban,Loan  #6,Cut-off  Date Balance:,,"$60,000,000"
20400  & 20450 Stevens Creek,The  Towers at Cupertino City Center,Cut-off  Date LTV:,,63.6%
Boulevard,,UW  NCF DSCR:,,1.69x
"Cupertino,  CA 95014",,UW  NOI Debt Yield:,,11.3%
