0,1,2,3,4
Payment Date,,Yield Supplement Overcollateralization Amount,Yield Supplement Overcollateralization Amount,
Closing Date,,$,131624599.83,
April 2025,,,122510462.40,
May 2025,,,117862939.30,
June 2025,,,113301471.95,
July 2025,,,108826979.09,
August 2025,,,104440387.22,
September 2025,,,100142630.73,
October 2025,,,95934642.85,
November 2025,,,91817364.95,
December 2025,,,87791718.54,
January 2026,,,83858550.63,
February 2026,,,80018581.38,
March 2026,,,76272410.59,
April 2026,,,72620826.28,
May 2026,,,69064697.31,
June 2026,,,65604841.96,
July 2026,,,62242002.82,
August 2026,,,58976851.82,
September 2026,,,55810053.36,
October 2026,,,52742219.93,
November 2026,,,49773745.92,
December 2026,,,46904753.40,
January 2027,,,44135237.56,
February 2027,,,41464893.10,
March 2027,,,38893230.48,
April 2027,,,36419490.47,
May 2027,,,34043426.40,
June 2027,,,31764896.44,
July 2027,,,29583702.20,
August 2027,,,27499225.14,
September 2027,,,25510954.42,
October 2027,,,23618913.69,
November 2027,,,21823232.79,
December 2027,,,20123472.16,
January 2028,,,18517063.15,
February 2028,,,16999334.52,
March 2028,,,15564729.54,
April 2028,,,14210364.08,
May 2028,,,12935845.18,
June 2028,,,11740980.49,
July 2028,,,10625609.42,
August 2028,,,9589584.98,
September 2028,,,8632668.62,
October 2028,,,7754821.80,
November 2028,,,6955777.96,
December 2028,,,6234268.35,
January 2029,,,5585904.37,
February 2029,,,4997430.93,
March 2029,,,4448787.33,
April 2029,,,3932196.60,
May 2029,,,3447257.51,
June 2029,,,2993927.43,
July 2029,,,2572291.39,
August 2029,,,2182467.48,
September 2029,,,1824596.73,
October 2029,,,1498933.99,
November 2029,,,1205742.81,
December 2029,,,945290.12,
January 2030,,,717767.31,
February 2030,,,523130.07,
