0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,94.61
"June 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,87.01
"July 15, 2026",,,100.00,,100.00,,100.00,,100.00,,96.59,,79.66
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,89.81,,72.55
"September 15, 2026",,,100.00,,100.00,,100.00,,94.24,,83.28,,65.69
"October 15, 2026",,,100.00,,100.00,,100.00,,88.06,,76.92,,59.05
"November 15, 2026",,,100.00,,100.00,,97.89,,82.01,,70.73,,52.65
"December 15, 2026",,,100.00,,100.00,,92.15,,76.11,,64.73,,46.48
"January 15, 2027",,,100.00,,100.00,,86.50,,70.35,,58.90,,40.54
"February 15, 2027",,,100.00,,100.00,,80.96,,64.74,,53.25,,34.83
"March 15, 2027",,,100.00,,100.00,,75.51,,59.28,,47.78,,29.36
"April 15, 2027",,,100.00,,94.77,,70.16,,53.96,,42.49,,24.13
"May 15, 2027",,,100.00,,89.42,,64.91,,48.79,,37.38,,19.14
"June 15, 2027",,,100.00,,84.09,,59.76,,43.77,,32.46,,14.39
"July 15, 2027",,,100.00,,78.79,,54.71,,38.91,,27.73,,9.88
"August 15, 2027",,,94.93,,73.52,,49.77,,34.19,,23.18,,5.62
"September 15, 2027",,,89.97,,68.79,,45.30,,29.90,,19.02,,1.68
"October 15, 2027",,,84.99,,64.09,,40.92,,25.75,,15.03,,0.00
"November 15, 2027",,,79.96,,59.41,,36.63,,21.73,,11.21,,0.00
"December 15, 2027",,,74.91,,54.75,,32.44,,17.85,,7.55,,0.00
"January 15, 2028",,,69.82,,50.12,,28.34,,14.10,,4.06,,0.00
"February 15, 2028",,,64.69,,45.52,,24.33,,10.50,,0.75,,0.00
"March 15, 2028",,,59.53,,40.94,,20.43,,7.04,,0.00,,0.00
"April 15, 2028",,,54.34,,36.40,,16.61,,3.72,,0.00,,0.00
"May 15, 2028",,,49.11,,31.88,,12.90,,0.54,,0.00,,0.00
"June 15, 2028",,,43.85,,27.39,,9.28,,0.00,,0.00,,0.00
"July 15, 2028",,,39.40,,23.57,,6.17,,0.00,,0.00,,0.00
"August 15, 2028",,,34.91,,19.77,,3.15,,0.00,,0.00,,0.00
"September 15, 2028",,,30.72,,16.25,,0.36,,0.00,,0.00,,0.00
"October 15, 2028",,,26.50,,12.74,,0.00,,0.00,,0.00,,0.00
"November 15, 2028",,,22.26,,9.26,,0.00,,0.00,,0.00,,0.00
"December 15, 2028",,,17.98,,5.80,,0.00,,0.00,,0.00,,0.00
"January 15, 2029",,,13.68,,2.36,,0.00,,0.00,,0.00,,0.00
"February 15, 2029",,,9.34,,0.00,,0.00,,0.00,,0.00,,0.00
"March 15, 2029",,,4.98,,0.00,,0.00,,0.00,,0.00,,0.00
"April 15, 2029",,,0.59,,0.00,,0.00,,0.00,,0.00,,0.00
"May 15, 2029",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,3.35,,3.04,,2.64,,2.37,,2.18,,1.91
Weighted Average Life to Maturity (Years)(2),,,3.35,,3.04,,2.64,,2.37,,2.18,,1.91
,,,,,,,,,,,,,
