0,1,2,3,4
Mortgage Loan/Property  Portfolio Names,Mortgage Loan  Cut-off Date Balance ($),Percentage (%)  of the Initial Pool Balance by Allocated Loan Amount,"Expiration/Termination  of Related License/ Franchise Agreement, Operating Agreement or Management Agreement",Maturity  Date of the Related Mortgage Loan
Marriott Indianapolis North,"$42,964,607",6.9%,4/12/2036,4/11/2031
Courtyard by Marriott Collierville,"$10,500,000",1.7%,9/15/2040,4/6/2031
