0,1,2,3,4
,,Fair Value (in millions),,Fair Value (as a percentage)
Class A-1 Notes,,$439.980,,18.80% - 18.70%
Class A-2-A Notes,,$386.995 - $773.990,,16.53% - 32.90%
Class A-2-B Notes,,$386.995 - $0.000,,16.53% - 0.00%
Class A-3 Notes,,$773.990,,33.07% - 32.90%
Class A-4 Notes,,$103.440,,4.42% - 4.40%
Class B Notes,,$40.610,,1.73% - 1.73%
Class C Notes,,$67.690,,2.89% - 2.88%
Certificate,,$141.043 - $153.039,,6.03% - 6.50%
Total:,,"$2,340.743 - $2,352.739",,100%
