0,1,2,3,4,5,6
Cutoff Date,,"$50,418,797.49",,September 2029,,"$3,565,212.64"
April 2026,,48471862.32,,October 2029,,3201135.72
May 2026,,46571542.17,,November 2029,,2864471.02
June 2026,,44718085.56,,December 2029,,2552847.13
