0,1,2,3,4
Class A-1 Notes,,$,412000000.00,
Class A-2a Notes(1),,$,_______,
Class A-2b Notes(1),,$,_______,
Class A-3 Notes,,$,656100000.00,
Class A-4 Notes,,$,132000000.00,
Class B Notes,,$,47500000.00,
Reserve Account Initial Deposit(2),,$,4750000.00,
Yield Supplement Overcollateralization Amount,,$,77161496.74,
Initial Overcollateralization,,$,0.00,
Total,,$,1981911496.74,
