0,1,2,3,4,5,6
Period,,Beginning  Aggregate  Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
January 2024,,1151412123.01,,23469701.88,,0.00
February 2024,,1138880836.30,,23762809.97,,0.00
March 2024,,1125937394.27,,23916626.76,,0.00
April 2024,,1112717172.76,,23970861.33,,0.00
May 2024,,1099317124.57,,23998792.04,,0.00
June 2024,,1085761845.21,,23816528.79,,7212460.83
July 2024,,1065047593.12,,23645640.75,,6911402.05
August 2024,,1044608502.46,,23482732.08,,6219393.28
September 2024,,1024830157.87,,23288580.60,,7141201.50
October 2024,,1004136262.27,,23132165.65,,5631751.04
November 2024,,984911640.07,,22910146.77,,8038441.65
December 2024,,963319712.23,,22618129.43,,10239888.45
January 2025,,939613231.62,,22360986.25,,9875952.30
February 2025,,916302618.77,,22061202.60,,11232231.85
March 2025,,891714059.20,,21746351.71,,11410237.80
April 2025,,867028753.25,,21476040.08,,9878204.45
May 2025,,843911281.87,,21172073.08,,10963659.90
June 2025,,819792706.07,,20898970.88,,10142846.75
July 2025,,796538919.15,,20641535.85,,9253410.10
August 2025,,774211092.93,,20383577.06,,9207715.15
September 2025,,751974806.10,,20063241.00,,11363358.65
October 2025,,727691967.11,,19667487.26,,13789694.90
November 2025,,701147858.64,,19403265.66,,9189049.90
December 2025,,679216447.74,,18031845.78,,45611021.40
January 2026,,622026136.81,,17017208.57,,31859273.35
February 2026,,579058903.19,,15876980.59,,35221309.15
March 2026,,533461673.03,,14513596.94,,42794658.55
April 2026,,481221303.43,,13362010.90,,36834395.95
May 2026,,435596498.97,,11919911.34,,45338095.55
June 2026,,382476658.82,,10601536.01,,41290817.80
July 2026,,334217833.27,,9127516.58,,45168980.75
August 2026,,283096405.35,,6918522.22,,65185011.30
September 2026,,213682287.68,,4629520.41,,68233454.57
October 2026,,142849294.44,,2059859.22,,78126362.80
November 2026,,64020140.71,,0.00,,64628332.05
December 2026,,0.00,,0.00,,0.00
