0,1,2
,,
Class,,Interest Rate
Class A-1 Notes,,4.034% - 4.234%
Class A-2a Notes,,4.17% - 4.37%
Class A-2b Notes,,SOFR Rate plus 0.71% - SOFR Rate plus 0.91%
Class A-3 Notes,,4.36% - 4.56%
Class B Notes,,4.76% - 5.06%
Class C Notes,,4.83% - 5.13%
Class D Notes,,5.24% - 5.54%
Class E Notes,,6.90% - 7.20%
