0,1,2,3,4
Manufactured  Housing –,Loan  #14,Cut-off  Date Balance:,,"$18,000,000"
Manufactured  Housing,Terrace  View Estates El Cajon MHC,Cut-off  Date LTV:,,38.8%
13162  Highway 8 Business,,U/W  NCF DSCR:,,1.96x
"El  Cajon, CA 92021",,U/W  NOI Debt Yield:,,12.1%
