0,1,2,3,4,5,6
Class A-1 Notes,,,,$,395000000.0,
Class A-2a Notes Class A-2b Notes,},,,$,602000000.0,
Class A-3 Notes,,,,$,602000000.0,
Class A-4 Notes,,,,$,85220000.0,
Certificates,,,,$,43190718.92,
Total,,,,$,1727410718.92,
