0,1,2,3,4,5,6
Period,,Beginning  Aggregate Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
May 2025,,1266551527.31,,25519472.76,,0.00
June 2025,,1252483791.28,,26067476.27,,0.00
July 2025,,1237740855.95,,26200168.86,,0.00
August 2025,,1222731927.33,,26254115.41,,0.00
September 2025,,1207533346.43,,26258245.45,,800303.80
October 2025,,1191392911.19,,26240721.44,,876577.95
November 2025,,1175047789.37,,26215207.31,,1239371.75
December 2025,,1158217600.73,,25741332.22,,16436100.85
January 2026,,1126512385.13,,25589024.94,,5662253.35
February 2026,,1105446656.33,,25467064.65,,4751399.05
March 2026,,1085223272.81,,25173036.65,,10125900.75
April 2026,,1059736562.50,,25010095.31,,5824993.90
May 2026,,1038483258.05,,24814970.82,,6765353.80
June 2026,,1016292552.88,,24606882.25,,7213503.10
July 2026,,993661146.03,,24503863.06,,3977293.55
August 2026,,974164342.28,,24064168.69,,15524428.80
September 2026,,943383814.05,,23543970.74,,18118038.70
October 2026,,910251566.60,,23006819.26,,18547490.55
November 2026,,876927448.03,,22052610.05,,35072464.40
December 2026,,827731259.26,,20624227.88,,48245338.90
January 2027,,766345762.61,,19500238.07,,37237457.65
February 2027,,716537109.83,,18037116.18,,50176064.05
March 2027,,654802619.30,,16804439.07,,42109997.10
April 2027,,601808690.15,,16272001.49,,18525166.25
May 2027,,572452875.98,,15545948.61,,25187521.65
June 2027,,536895333.81,,15039199.84,,17696954.15
July 2027,,509013608.46,,13885915.33,,38205945.75
August 2027,,461524078.76,,12384858.23,,47324433.50
September 2027,,405987733.91,,10223947.04,,68161563.20
October 2027,,331273029.43,,8421308.85,,56285640.00
November 2027,,269561340.88,,6752900.76,,51899666.20
December 2027,,213346057.71,,4930666.81,,56569294.10
January 2028,,153775100.74,,3358621.97,,48154709.95
February 2028,,103652152.03,,1330137.67,,62483590.05
March 2028,,40775612.51,,0.00,,41144292.01
April 2028,,0.00,,0.00,,0.00
