0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,97.96
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,90.35
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,82.99
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,93.23,,75.89
"June 15, 2026",,,100.00,,100.00,,100.00,,97.68,,86.67,,69.02
"July 15, 2026",,,100.00,,100.00,,100.00,,91.46,,80.29,,62.38
"August 15, 2026",,,100.00,,100.00,,100.00,,85.38,,74.09,,55.98
"September 15, 2026",,,100.00,,100.00,,95.50,,79.45,,68.06,,49.82
"October 15, 2026",,,100.00,,100.00,,89.81,,73.67,,62.22,,43.90
"November 15, 2026",,,100.00,,100.00,,84.22,,68.03,,56.56,,38.22
"December 15, 2026",,,100.00,,100.00,,78.72,,62.55,,51.09,,32.78
"January 15, 2027",,,100.00,,97.87,,73.33,,57.21,,45.81,,27.58
"February 15, 2027",,,100.00,,92.44,,68.04,,52.03,,40.71,,22.63
"March 15, 2027",,,100.00,,87.03,,62.85,,47.00,,35.80,,17.93
"April 15, 2027",,,100.00,,81.65,,57.76,,42.12,,31.08,,13.48
"May 15, 2027",,,97.66,,76.39,,52.85,,37.46,,26.59,,9.30
"June 15, 2027",,,92.68,,71.66,,48.40,,33.19,,22.47,,5.41
"July 15, 2027",,,87.66,,66.94,,44.03,,29.06,,18.51,,1.74
"August 15, 2027",,,82.60,,62.25,,39.75,,25.07,,14.73,,0.00
"September 15, 2027",,,77.51,,57.58,,35.57,,21.21,,11.10,,0.00
"October 15, 2027",,,72.39,,52.93,,31.48,,17.49,,7.65,,0.00
"November 15, 2027",,,67.22,,48.31,,27.48,,13.91,,4.37,,0.00
"December 15, 2027",,,62.02,,43.72,,23.58,,10.47,,1.27,,0.00
"January 15, 2028",,,56.79,,39.15,,19.77,,7.18,,0.00,,0.00
"February 15, 2028",,,51.51,,34.61,,16.06,,4.02,,0.00,,0.00
"March 15, 2028",,,46.21,,30.09,,12.44,,1.01,,0.00,,0.00
"April 15, 2028",,,41.93,,26.43,,9.45,,0.00,,0.00,,0.00
"May 15, 2028",,,37.62,,22.78,,6.54,,0.00,,0.00,,0.00
"June 15, 2028",,,33.63,,19.41,,3.86,,0.00,,0.00,,0.00
"July 15, 2028",,,29.60,,16.06,,1.26,,0.00,,0.00,,0.00
"August 15, 2028",,,25.54,,12.73,,0.00,,0.00,,0.00,,0.00
"September 15, 2028",,,21.46,,9.41,,0.00,,0.00,,0.00,,0.00
"October 15, 2028",,,17.34,,6.12,,0.00,,0.00,,0.00,,0.00
"November 15, 2028",,,13.19,,2.85,,0.00,,0.00,,0.00,,0.00
"December 15, 2028",,,9.02,,0.00,,0.00,,0.00,,0.00,,0.00
"January 15, 2029",,,4.81,,0.00,,0.00,,0.00,,0.00,,0.00
"February 15, 2029",,,0.58,,0.00,,0.00,,0.00,,0.00,,0.00
"March 15, 2029",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,3.44,,3.13,,2.73,,2.46,,2.27,,1.99
Weighted Average Life to Maturity (Years)(2),,,3.44,,3.13,,2.73,,2.46,,2.27,,1.99
,,,,,,,,,,,,,
