0,1,2,3
Mortgage Loan/Property  Portfolio Names,Aggregate Cut-off  Date Balance,Approx. % of Initial  Pool Balance,Approx. % of Initial  Pool Balance
Capital Storage Portfolio,"$ 40,000,000",5.6,%
ExchangeRight Net Leased Portfolio #72,25910000,3.6,
Connecticut MHC Portfolio,11865000,1.7,
City Line White Oaks Self Storage - Portfolio 2,5850000,0.8,
City Line White Oaks Self Storage - Portfolio 3,5000000,0.7,
City Line White Oaks Self Storage - Portfolio 1,4240000,0.6,
Total,"$ 92,865,000",13.1,%
