0,1,2,3
Wells Fargo Securities,Citigroup,Goldman  Sachs & Co. LLC,J.P. Morgan
Co-Lead Managers  and Joint Bookrunners,Co-Lead Managers  and Joint Bookrunners,Co-Lead Managers  and Joint Bookrunners,Co-Lead Managers  and Joint Bookrunners
Academy  Securities  Co-Manager,Drexel  Hamilton  Co-Manager,Drexel  Hamilton  Co-Manager,Siebert  Williams Shank  Co-Manager
"February [_],  2026","February [_],  2026","February [_],  2026","February [_],  2026"
,,,
