0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Payment Date,,,0.50%,,,,1.00%,,,,1.30%,,,,1.50%,,,,1.70%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
September 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
October 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
November 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,99.58,%
December 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,92.44,%
January 2025,,,100.00,%,,,100.00,%,,,98.73,%,,,93.20,%,,,85.41,%
February 2025,,,100.00,%,,,98.72,%,,,91.80,%,,,85.65,%,,,78.47,%
March 2025,,,100.00,%,,,92.66,%,,,85.01,%,,,78.31,%,,,71.65,%
April 2025,,,98.72,%,,,86.67,%,,,78.36,%,,,71.20,%,,,64.92,%
May 2025,,,93.81,%,,,80.76,%,,,71.85,%,,,64.30,%,,,58.31,%
June 2025,,,88.92,%,,,74.93,%,,,65.48,%,,,57.62,%,,,51.80,%
July 2025,,,84.04,%,,,69.19,%,,,59.25,%,,,51.30,%,,,45.39,%
August 2025,,,79.18,%,,,63.52,%,,,53.17,%,,,45.38,%,,,39.10,%
September 2025,,,74.33,%,,,57.94,%,,,47.23,%,,,39.55,%,,,32.91,%
October 2025,,,69.50,%,,,52.44,%,,,41.44,%,,,33.81,%,,,26.79,%
November 2025,,,64.69,%,,,47.02,%,,,35.80,%,,,28.14,%,,,20.78,%
December 2025,,,59.89,%,,,41.69,%,,,30.29,%,,,22.54,%,,,14.87,%
January 2026,,,55.11,%,,,36.44,%,,,24.89,%,,,17.04,%,,,9.08,%
February 2026,,,51.05,%,,,31.74,%,,,19.75,%,,,11.63,%,,,3.41,%
March 2026,,,46.99,%,,,27.05,%,,,14.70,%,,,6.33,%,,,0.00,%
April 2026,,,42.95,%,,,22.42,%,,,9.73,%,,,1.13,%,,,0.00,%
May 2026,,,38.92,%,,,17.84,%,,,4.84,%,,,0.00,%,,,0.00,%
June 2026,,,34.90,%,,,13.32,%,,,0.03,%,,,0.00,%,,,0.00,%
July 2026,,,30.89,%,,,8.86,%,,,0.00,%,,,0.00,%,,,0.00,%
August 2026,,,26.86,%,,,4.46,%,,,0.00,%,,,0.00,%,,,0.00,%
September 2026,,,22.84,%,,,0.11,%,,,0.00,%,,,0.00,%,,,0.00,%
October 2026,,,18.83,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
November 2026,,,14.84,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
December 2026,,,10.86,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2027,,,6.90,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2027,,,2.95,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2027,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted Average Life to Optional Purchase (years)(1),,,1.58,,,,1.26,,,,1.10,,,,0.99,,,,0.90,
Weighted Average Life to Maturity (years)(1),,,1.58,,,,1.26,,,,1.10,,,,0.99,,,,0.90,
