0,1,2,3,4
Payment Date,,Yield Supplement  Overcollateralization  Amount,Yield Supplement  Overcollateralization  Amount,
August 2028,,,7194052.42,
September 2028,,,6476772.26,
October 2028,,,5818559.78,
November 2028,,,5219226.82,
December 2028,,,4677841.45,
January 2029,,,4191135.69,
February 2029,,,3749296.59,
March 2029,,,3337421.19,
April 2029,,,2949612.45,
May 2029,,,2585579.07,
June 2029,,,2245295.43,
July 2029,,,1928819.95,
August 2029,,,1636248.46,
September 2029,,,1367694.55,
October 2029,,,1123341.40,
November 2029,,,903382.17,
December 2029,,,708010.41,
January 2030,,,537369.07,
February 2030,,,391427.26,
March 2030,,,269883.80,
April 2030,,,172484.47,
May 2030,,,99160.79,
June 2030,,,49523.05,
July 2030,,,22190.06,
August 2030,,,11027.26,
September 2030,,,6657.64,
October 2030,,,3921.31,
November 2030,,,2034.55,
December 2030,,,838.63,
January 2031,,,251.75,
February 2031,,,94.30,
March 2031,,,57.92,
April 2031,,,38.56,
May 2031,,,26.83,
June 2031,,,17.73,
July 2031,,,10.96,
August 2031,,,6.05,
September 2031,,,3.04,
October 2031,,,1.02,
November 2031 (and thereafter),,,0.00,
