0,1,2
Class,,Interest Rate
Class A-1,,4.168%
Class A-2a,,4.21%
Class A-2b,,4.39122%
Class A-3,,4.20%
Class A-4,,4.28%
Class B,,4.45%
Class C,,0.00%
