0,1,2,3,4
,,,,
AART 2019-1,AART 2019-1,AART 2019-1,AART 2019-1,
Vehicle Make,,Percentage of Aggregate Amount Financed,Percentage of Aggregate Amount Financed,
Chevrolet,,,26.64,%
Ford,,,9.65,%
Jeep,,,9.27,%
GMC,,,6.95,%
Ram,,,6.29,%
Nissan,,,5.15,%
Toyota,,,5.13,%
Hyundai,,,4.77,%
Kia,,,4.26,%
Honda,,,4.19,%
