0,1,2,3
Class of  Certificates,Low Estimate  of Discount Yield,Base Case  Discount Yield,High Estimate  of Discount Yield
Class A-1,4.2983%,4.6104%,5.0593%
Class A-2,4.4131%,4.7388%,5.1956%
Class A-3,4.4410%,4.7697%,5.2261%
Class A-S,4.6729%,5.0522%,5.5585%
Class B,4.8744%,5.3043%,5.8605%
Class C,5.2764%,5.7569%,6.3631%
Class D,7.4264%,8.0069%,8.7131%
