0,1,2,3,4
,Model,Vehicle  Type,Percentage  of Initial Pool Balance,Percentage  of Initial Pool Balance
,F-150,Light  Truck,32.75,%
,Explorer,Utility,10.56,
,Expedition,Utility,7.07,
,Escape,Utility,6.18,
,Bronco  Sport,Utility,5.57,
