0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Payment Date,,,0.50%,,,,1.00%,,,,1.30%,,,,1.50%,,,,1.70%,,,,2.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"March 21, 2026",,,79.42,%,,,74.72,%,,,71.57,%,,,69.32,%,,,66.90,%,,,62.84,%
"April 21, 2026",,,69.22,%,,,62.31,%,,,57.71,%,,,54.40,%,,,50.87,%,,,44.95,%
"May 21, 2026",,,59.07,%,,,50.07,%,,,44.07,%,,,39.77,%,,,35.18,%,,,27.52,%
"June 21, 2026",,,48.98,%,,,37.99,%,,,30.67,%,,,25.43,%,,,19.84,%,,,10.56,%
"July 21, 2026",,,38.94,%,,,26.07,%,,,17.51,%,,,11.38,%,,,4.85,%,,,0.00,%
"August 21, 2026",,,28.97,%,,,14.31,%,,,4.58,%,,,0.00,%,,,0.00,%,,,0.00,%
"September 21, 2026",,,19.05,%,,,2.72,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"October 21, 2026",,,9.20,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"November 21, 2026",,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life To Maturity (years)(1)(2),,,0.39,,,,0.32,,,,0.28,,,,0.26,,,,0.24,,,,0.21,
Weighted Average Life To Call (years)(1)(3),,,0.39,,,,0.32,,,,0.28,,,,0.26,,,,0.24,,,,0.21,
