0,1,2,3
,Class  A-1,"$1,198,000",
,Class  A-2,"$0  - $200,000,000",
,Class  A-3,"$234,665,000  - $434,665,000",
,Class X-A,"$435,863,000",
,Class X-B,"$103,518,000",
,Class A-S,"$42,808,000",
,Class B,"$34,247,000",
,Class  C,"$26,463,000",
