0,1,2,3,4
Class A-1  Notes,,$,206000000,
Class A-2 Notes,,,361000000,
Class A-3 Notes,,,329000000,
Class A-4 Notes,,,69580000,
Class B Notes,,,30330000,
Class C  Notes,,,15170000,
Total,,$,1011080000,
