0,1,2,3,4
,Model,Vehicle  Type,Percentage  of Initial Pool Balance,
,F-150,Light  Truck,33.56%,
,Explorer,Utility,11.56,
,Expedition,Utility,6.04,
,Bronco Sport,Utility,5.92,
,Escape,Utility,5.91,
