0,1,2,3,4,5
Whole Loan Summary,Whole Loan Summary,Whole Loan Summary,Whole Loan Summary,Whole Loan Summary,Whole Loan Summary
,Original Balance,Cut-off Date Balance,,Note Holder,Controlling Piece
A-1,"$40,000,000","$40,000,000",,BMO 2025-C13,Yes
A-2,"$20,000,000","$20,000,000",,WFCM 2025-C65,No
A-3,"$5,000,000","$5,000,000",,WFCM 2025-C65,No
A-4,"$1,500,000","$1,500,000",,BMO 2025-C13,No
Whole Loan,"$66,500,000","$66,500,000",,,
