0,1,2,3,4
,,,,
FICO® Score Range(1),,Percentage of Total  Aggregate Outstanding Principal Balance(2),Percentage of Total  Aggregate Outstanding Principal Balance(2),Percentage of Total  Aggregate Outstanding Principal Balance(2)
1 – 400,,,0.03,%
401 – 450,,,0.65,
451 – 500,,,5.83,
501 – 550,,,19.61,
551 – 600,,,29.67,
601 – 650,,,22.36,
651 and higher,,,11.97,
No FICO® Score(3),,,9.89,
Total,,,100.00,%
,,,,
