0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,,,,,,,,,,,,,,,,,,,,,,,
Payment Date,,0.25%,0.25%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.50%,1.50%,,,2.00%,2.00%,,,3.00%,3.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"September 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,92.64,%,,,86.54,%
"October 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,99.92,%,,,80.89,%,,,72.15,%
"November 15, 2024",,,100.00,%,,,100.00,%,,,95.21,%,,,87.95,%,,,69.29,%,,,57.97,%
"December 15, 2024",,,95.80,%,,,92.56,%,,,85.59,%,,,76.23,%,,,57.84,%,,,44.00,%
"January 15, 2025",,,88.57,%,,,84.60,%,,,76.06,%,,,64.74,%,,,46.54,%,,,31.91,%
"February 15, 2025",,,81.33,%,,,76.64,%,,,66.62,%,,,54.73,%,,,38.76,%,,,22.27,%
"March 15, 2025",,,75.27,%,,,70.54,%,,,60.45,%,,,47.45,%,,,31.40,%,,,12.73,%
"April 15, 2025",,,71.37,%,,,66.04,%,,,54.71,%,,,40.36,%,,,24.13,%,,,3.31,%
"May 15, 2025",,,67.44,%,,,61.53,%,,,49.03,%,,,33.43,%,,,17.21,%,,,0.00,%
"June 15, 2025",,,63.63,%,,,57.16,%,,,43.51,%,,,26.70,%,,,10.35,%,,,0.00,%
"July 15, 2025",,,59.79,%,,,52.78,%,,,38.04,%,,,20.12,%,,,3.56,%,,,0.00,%
"August 15, 2025",,,55.93,%,,,48.39,%,,,32.61,%,,,13.70,%,,,0.00,%,,,0.00,%
"September 15, 2025",,,52.03,%,,,44.00,%,,,27.22,%,,,7.44,%,,,0.00,%,,,0.00,%
"October 15, 2025",,,48.11,%,,,39.59,%,,,21.88,%,,,1.34,%,,,0.00,%,,,0.00,%
"November 15, 2025",,,44.15,%,,,35.18,%,,,16.60,%,,,0.00,%,,,0.00,%,,,0.00,%
"December 15, 2025",,,40.17,%,,,30.76,%,,,11.35,%,,,0.00,%,,,0.00,%,,,0.00,%
"January 15, 2026",,,36.15,%,,,26.33,%,,,6.16,%,,,0.00,%,,,0.00,%,,,0.00,%
"February 15, 2026",,,32.10,%,,,21.89,%,,,1.03,%,,,0.00,%,,,0.00,%,,,0.00,%
"March 15, 2026",,,28.02,%,,,17.45,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"April 15, 2026",,,23.91,%,,,13.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"May 15, 2026",,,20.60,%,,,9.30,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"June 15, 2026",,,17.27,%,,,5.59,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"July 15, 2026",,,13.90,%,,,1.87,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"August 15, 2026",,,10.51,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"September 15, 2026",,,7.08,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"October 15, 2026",,,3.63,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"November 15, 2026",,,0.15,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"December 15, 2026",,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life (Years) to Call,,,1.18,,,,1.03,,,,0.81,,,,0.63,,,,0.46,,,,0.34,
Weighted Average Life (Years) to Maturity,,,1.18,,,,1.03,,,,0.81,,,,0.63,,,,0.46,,,,0.34,
