0,1,2,3,4
Class A-1 Notes,,$,416000000.0,
Class A-2 Notes,,$,545840000.0,
Class A-3 Notes,,$,638160000.0,
Class A-4 Notes,,$,84211000.0,
Certificates,,$,43188554.46,
Total,,$,1727399554.46,
