0,1,2,3,4
Multifamily  – Garden,Loan  #15,Cut-off  Date Balance:,,"$17,250,000"
7648  Garners Ferry Road,Colonial  Pointe,Cut-off  Date LTV:,,55.8%
"Columbia,  SC 29209",,UW  NCF DSCR:,,1.35x
,,UW  NOI Debt Yield:,,8.7%
