0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,,,,,,,,,,,,,,,,,,,,,,,
Payment Date,,0.25%,0.25%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.50%,1.50%,,,2.00%,2.00%,,,3.00%,3.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"September 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"October 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"November 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"December 15, 2024",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"January 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"February 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"March 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"April 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"May 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,91.51,%
"June 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,78.48,%
"July 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,65.63,%
"August 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,95.52,%,,,52.96,%
"September 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,86.09,%,,,40.47,%
"October 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,76.77,%,,,28.17,%
"November 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,93.63,%,,,67.55,%,,,16.06,%
"December 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,85.77,%,,,58.44,%,,,4.15,%
"January 15, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,77.99,%,,,49.45,%,,,0.00,%
"February 15, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,70.29,%,,,40.57,%,,,0.00,%
"March 15, 2026",,,100.00,%,,,100.00,%,,,94.25,%,,,62.68,%,,,31.81,%,,,0.00,%
"April 15, 2026",,,100.00,%,,,100.00,%,,,87.11,%,,,55.16,%,,,23.17,%,,,0.00,%
"May 15, 2026",,,100.00,%,,,100.00,%,,,80.77,%,,,47.73,%,,,14.66,%,,,0.00,%
"June 15, 2026",,,100.00,%,,,100.00,%,,,74.46,%,,,40.39,%,,,6.28,%,,,0.00,%
"July 15, 2026",,,100.00,%,,,100.00,%,,,68.19,%,,,33.14,%,,,0.00,%,,,0.00,%
"August 15, 2026",,,100.00,%,,,97.36,%,,,61.96,%,,,26.00,%,,,0.00,%,,,0.00,%
"September 15, 2026",,,100.00,%,,,92.06,%,,,55.76,%,,,18.95,%,,,0.00,%,,,0.00,%
"October 15, 2026",,,100.00,%,,,86.74,%,,,49.61,%,,,12.02,%,,,0.00,%,,,0.00,%
"November 15, 2026",,,100.00,%,,,81.41,%,,,43.50,%,,,5.17,%,,,0.00,%,,,0.00,%
"December 15, 2026",,,95.39,%,,,76.21,%,,,37.53,%,,,0.00,%,,,0.00,%,,,0.00,%
"January 15, 2027",,,90.53,%,,,70.99,%,,,31.60,%,,,0.00,%,,,0.00,%,,,0.00,%
"February 15, 2027",,,85.62,%,,,65.76,%,,,25.70,%,,,0.00,%,,,0.00,%,,,0.00,%
"March 15, 2027",,,80.67,%,,,60.51,%,,,19.85,%,,,0.00,%,,,0.00,%,,,0.00,%
"April 15, 2027",,,75.68,%,,,55.25,%,,,14.05,%,,,0.00,%,,,0.00,%,,,0.00,%
"May 15, 2027",,,70.64,%,,,49.97,%,,,8.29,%,,,0.00,%,,,0.00,%,,,0.00,%
"June 15, 2027",,,65.55,%,,,44.68,%,,,2.58,%,,,0.00,%,,,0.00,%,,,0.00,%
"July 15, 2027",,,60.42,%,,,39.37,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"August 15, 2027",,,55.25,%,,,34.05,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"September 15, 2027",,,50.02,%,,,28.72,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"October 15, 2027",,,44.75,%,,,23.37,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"November 15, 2027",,,39.43,%,,,18.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"December 15, 2027",,,34.07,%,,,12.63,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"January 15, 2028",,,28.65,%,,,7.24,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"February 15, 2028",,,23.18,%,,,1.83,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"March 15, 2028",,,17.67,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
