0,1,2
,,"Maturity Date. Failure to pay principal of any class of Notes on any Payment Date will not be an Event of Default until  the Final Maturity Date of that class. If the Notes have not been redeemed as of the Anticipated Redemption Date, an Amortization Event will occur and the Amortization Period will begin. During  the Amortization Period, the Notes are required to be paid in full, sequentially by class (with any principal payments applied to the Class A Notes allocated to the Class A-1a Notes and Class A-1b  Notes, pro rata, based on the Note Balance of the Class A-1a Notes and Class A-1b Notes on the related Payment Date, before giving effect to any payments made on that date), and no principal will  be paid on any class of Notes until all senior classes of Notes have been paid in full. If principal of your Notes is paid later than expected, it may adversely affect the yield on your Notes. You will bear all interest rate risk resulting from principal payments on your Notes occurring later than expected."
"An increase or decrease in the aggregate initial Note Balance of the Notes may affect the liquidity of your Notes or dilute  your voting rights, as applicable",,"The Trust may offer and sell Notes of each class having an initial Note Balance that is greater than or less than the Note  Balance shown on the cover page of this prospectus depending on, among other considerations, market conditions and demand for the Notes. The aggregate initial Note Balance of the Notes is not  expected to be known until pricing. The size of a class of Notes may affect liquidity of that class, with smaller classes being less liquid than larger classes. In addition, if your class of  Notes is larger than you expected, then you will hold a smaller percentage of that class of Notes and the voting power of your Notes will be diluted."
The unknown allocation of the Class A-1a Notes and Class A-1b Notes may expose Noteholders to basis risk,,"The allocation of the initial Note Balance between the Class A-1a Notes and Class A-1b Notes may not be known until the  time of pricing, but the Depositor expects that the initial Note Balance of the Class A-1b Notes will not exceed 25% of the aggregate initial Note Balance of the Class A-1a Notes and the Class  A-1b Notes. Investors should not expect further disclosure of these matters prior to their entering into commitments to purchase these classes of Notes. The greater the initial Note Balance of  the Class A-1b Notes is, the more exposure Noteholders will have to basis risk."
"Because you have limited control over actions of the Trust and amendments to the transaction documents, and conflicts between  classes of Notes may occur, your Notes may be adversely affected",,"The Trust has pledged and will pledge the Receivables to the Master Collateral Agent to secure payment of the Group 1  Credit Extensions. In the event that certain votes or directions may occur or be given under the Master Collateral Agreement by a specified percentage of Group 1 Creditors, the Controlling Class  will direct the Indenture Trustee, as Group 1 Creditor Representative for Series 2025-7, as to how it should vote or direct such matters; provided that if any vote or direction under the Master  Collateral Agreement requires the consent or"
