0,1,2
,,
SC Loan Funded Score Range(1),,Percentage of Total  Aggregate Outstanding Principal Balance(2)
350 and lower,,0.93%
351 – 400,,4.59
401 – 450,,31.98
451 – 500,,34.89
501 – 550,,16.71
551 – 600,,7.18
601 and higher,,3.72
,,
Total,,100.00%
,,
