0,1,2,3,4
Class A-1 Notes,,$,383000000.00,
Class A-2a Notes(1),,$,_______,
Class A-2b Notes(1),,$,_______,
Class A-3 Notes,,$,616000000.00,
Class A-4 Notes,,$,91250000.00,
Class B Notes,,$,43750000.00,
Reserve Account Initial Deposit(2),,$,4375000.00,
Yield Supplement Overcollateralization Amount,,$,114834543.46,
Initial Overcollateralization,,$,1.92,
Total,,$,1869209545.38,
