0,1,2,3,4,5,6
Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses
Sources,Proceeds,% of Total,,Uses,Proceeds,% of Total
Loan Amount:,"$24,295,200",51.8%,,Purchase Price:,"$45,044,700",96.1%
Sponsor Equity:,"$22,583,493",48.2%,,Upfront Reserves:,"$1,080,309",2.3%
,,,,Closing Costs:,"$753,684",1.6%
Total Sources:,"$46,878,693",100.0%,,Total Uses:,"$46,878,693",100.00%
