0,1,2,3,4
,,,,
Class A-1 Asset Backed Notes(2),,$,178700000.0,
Class A-2 Asset Backed Notes,,$,555860000.0,
Class A-3 Asset Backed Notes,,$,370580000.0,
Class B Asset Backed Notes,,$,145250000.0,
Class C Asset Backed Notes,,$,158380000.0,
Class D Asset Backed Notes,,$,180250000.0,
Class E Asset Backed Notes(2),,$,84000000.0,
,,,,
Total,,$,1673020000.0,
,,,,
