0,1,2,3,4
Geographic Distribution of the Receivables(7),Geographic Distribution of the Receivables(7),Geographic Distribution of the Receivables(7),Geographic Distribution of the Receivables(7),Geographic Distribution of the Receivables(7)
State(5),,Percentage of  Total Principal  Balance,Percentage of  Total Principal  Balance,
Texas,,,12.96,%
Florida,,,10.29,%
California,,,8.19,%
