0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,93.91
"June 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,86.50
"July 15, 2027",,,100.00,,100.00,,100.00,,100.00,,95.96,,79.31
"August 15, 2027",,,100.00,,100.00,,100.00,,99.94,,89.35,,72.35
"September 15, 2027",,,100.00,,100.00,,100.00,,93.78,,82.98,,65.66
"October 15, 2027",,,100.00,,100.00,,100.00,,87.75,,76.78,,59.19
"November 15, 2027",,,100.00,,100.00,,97.53,,81.87,,70.75,,52.94
"December 15, 2027",,,100.00,,100.00,,91.94,,76.12,,64.90,,46.92
"January 15, 2028",,,100.00,,100.00,,86.45,,70.52,,59.22,,41.12
"February 15, 2028",,,100.00,,100.00,,81.06,,65.05,,53.71,,35.56
"March 15, 2028",,,100.00,,100.00,,75.76,,59.73,,48.38,,30.23
"April 15, 2028",,,100.00,,94.91,,70.56,,54.56,,43.23,,25.13
"May 15, 2028",,,100.00,,89.71,,65.46,,49.53,,38.26,,20.26
"June 15, 2028",,,100.00,,84.55,,60.46,,44.65,,33.47,,15.63
"July 15, 2028",,,100.00,,79.41,,55.55,,39.91,,28.86,,11.24
"August 15, 2028",,,95.95,,74.64,,51.00,,35.50,,24.56,,7.11
"September 15, 2028",,,91.00,,69.93,,46.55,,31.25,,20.44,,3.21
"October 15, 2028",,,86.02,,65.24,,42.20,,27.13,,16.48,,0.00
"November 15, 2028",,,81.01,,60.58,,37.95,,23.14,,12.69,,0.00
"December 15, 2028",,,75.96,,55.94,,33.78,,19.29,,9.07,,0.00
"January 15, 2029",,,70.88,,51.34,,29.71,,15.58,,5.62,,0.00
"February 15, 2029",,,65.77,,46.75,,25.74,,12.01,,2.35,,0.00
"March 15, 2029",,,60.62,,42.20,,21.86,,8.59,,0.00,,0.00
"April 15, 2029",,,55.44,,37.67,,18.07,,5.30,,0.00,,0.00
"May 15, 2029",,,50.22,,33.17,,14.39,,2.16,,0.00,,0.00
"June 15, 2029",,,44.98,,28.70,,10.80,,0.00,,0.00,,0.00
"July 15, 2029",,,39.69,,24.26,,7.31,,0.00,,0.00,,0.00
"August 15, 2029",,,35.47,,20.68,,4.45,,0.00,,0.00,,0.00
"September 15, 2029",,,31.36,,17.23,,1.73,,0.00,,0.00,,0.00
"October 15, 2029",,,27.22,,13.80,,0.00,,0.00,,0.00,,0.00
"November 15, 2029",,,23.06,,10.39,,0.00,,0.00,,0.00,,0.00
"December 15, 2029",,,18.86,,7.01,,0.00,,0.00,,0.00,,0.00
"January 15, 2030",,,14.64,,3.65,,0.00,,0.00,,0.00,,0.00
"February 15, 2030",,,10.39,,0.31,,0.00,,0.00,,0.00,,0.00
"March 15, 2030",,,6.12,,0.00,,0.00,,0.00,,0.00,,0.00
"April 15, 2030",,,1.81,,0.00,,0.00,,0.00,,0.00,,0.00
"May 15, 2030",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,3.39,,3.08,,2.68,,2.40,,2.21,,1.94
Weighted Average Life to Maturity (Years)(2),,,3.39,,3.08,,2.68,,2.40,,2.21,,1.94
,,,,,,,,,,,,,
