0,1,2,3,4
Class A-1 Asset Backed Notes,,$,79860000,
Class A-2 Asset Backed Notes,,$,111490000,
Class A-3 Asset Backed Notes,,$,111490000,
Class B Asset Backed Notes,,$,68880000,
Class C Asset Backed Notes,,$,88050000,
Class D Asset Backed Notes,,$,88760000,
Class E Asset Backed Notes(2),,$,51470000,
Total,,$,600000000,
