0,1,2,3
US Servicer Ratings,Fitch1,S&P,Morningstar  DBRS3
Primary Servicer:,CPS2,Strong,MOR CS2
Master Servicer:,CMS3+,Average2,MOR CS3
Special Servicer:,CSS2,Strong,MOR CS2
