0,1,2,3,4,5
Mortgage Loan/Property  Portfolio Names,Aggregate Cut-off  Date Balance,Aggregate Cut-off  Date Balance,Aggregate Cut-off  Date Balance,Approx. % of Initial  Pool Balance,Approx. % of Initial  Pool Balance
NOVA Retail 2-Pack,$,58000000,,9.9,%
U-Haul AREC RW Portfolio,,34733694,,5.9,
Houston Multifamily Portfolio,,11000000,,1.9,
Total,$,103733694,,17.7,%
