0,1,2,3,4,5,6
Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses
Sources,Proceeds,% of Total,,Uses,Proceeds,% of Total
Mortgage Loan Amount:,"$41,000,000",100.0%,,Loan Payoff:,"$36,325,929",88.6%
,,,,Return of Equity:,"$3,280,616",8.0%
,,,,Reserves:,"$881,909",2.2%
,,,,Closing Costs:,"$511,546",1.2%
Total Sources:,"$41,000,000",100.0%,,Total Uses:,"$41,000,000",100.0%
