0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Payment Date,,,0.50%,,,,1.00%,,,,1.30%,,,,1.50%,,,,1.70%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
September 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
October 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
November 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,99.80,%
December 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,92.66,%
January 2025,,,100.00,%,,,100.00,%,,,98.84,%,,,93.29,%,,,85.61,%
February 2025,,,100.00,%,,,98.83,%,,,91.90,%,,,85.73,%,,,78.67,%
March 2025,,,100.00,%,,,92.76,%,,,85.11,%,,,78.40,%,,,71.84,%
April 2025,,,98.81,%,,,86.76,%,,,78.46,%,,,71.28,%,,,65.11,%
May 2025,,,93.89,%,,,80.85,%,,,71.94,%,,,64.39,%,,,58.48,%
June 2025,,,88.99,%,,,75.02,%,,,65.58,%,,,57.74,%,,,51.96,%
July 2025,,,84.11,%,,,69.27,%,,,59.35,%,,,51.46,%,,,45.55,%
August 2025,,,79.24,%,,,63.60,%,,,53.27,%,,,45.53,%,,,39.25,%
September 2025,,,74.38,%,,,58.01,%,,,47.33,%,,,39.70,%,,,33.06,%
October 2025,,,69.54,%,,,52.50,%,,,41.54,%,,,33.96,%,,,26.94,%
November 2025,,,64.72,%,,,47.08,%,,,35.90,%,,,28.28,%,,,20.91,%
December 2025,,,59.92,%,,,41.75,%,,,30.40,%,,,22.67,%,,,15.00,%
January 2026,,,55.25,%,,,36.58,%,,,25.02,%,,,17.16,%,,,9.20,%
February 2026,,,51.18,%,,,31.87,%,,,19.88,%,,,11.76,%,,,3.53,%
March 2026,,,47.12,%,,,27.18,%,,,14.82,%,,,6.45,%,,,0.00,%
April 2026,,,43.07,%,,,22.54,%,,,9.84,%,,,1.24,%,,,0.00,%
May 2026,,,39.03,%,,,17.96,%,,,4.95,%,,,0.00,%,,,0.00,%
June 2026,,,35.01,%,,,13.43,%,,,0.14,%,,,0.00,%,,,0.00,%
July 2026,,,30.99,%,,,8.97,%,,,0.00,%,,,0.00,%,,,0.00,%
August 2026,,,26.96,%,,,4.56,%,,,0.00,%,,,0.00,%,,,0.00,%
September 2026,,,22.93,%,,,0.21,%,,,0.00,%,,,0.00,%,,,0.00,%
October 2026,,,18.92,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
November 2026,,,14.92,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
December 2026,,,10.94,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2027,,,6.97,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2027,,,3.01,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2027,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted Average Life to Optional Purchase (years)(1),,,1.59,,,,1.26,,,,1.10,,,,0.99,,,,0.90,
Weighted Average Life to Maturity (years)(1),,,1.59,,,,1.26,,,,1.10,,,,0.99,,,,0.90,
