0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,,,,,,,,,,,,,,,,,,,,,,,
Payment Date,,0.25%,0.25%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.50%,1.50%,,,2.00%,2.00%,,,3.00%,3.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"February 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"March 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"April 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"May 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"June 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"July 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"August 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"September 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,87.31,%
"October 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,71.79,%
"November 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,56.50,%
"December 15, 2025",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,91.87,%,,,41.46,%
"January 15, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,80.66,%,,,26.67,%
"February 15, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,99.06,%,,,69.61,%,,,12.14,%
"March 15, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,89.18,%,,,58.97,%,,,0.00,%
"April 15, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,79.74,%,,,48.47,%,,,0.00,%
"May 15, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,70.78,%,,,38.11,%,,,0.00,%
"June 15, 2026",,,100.00,%,,,100.00,%,,,97.00,%,,,61.92,%,,,27.91,%,,,0.00,%
"July 15, 2026",,,100.00,%,,,100.00,%,,,88.68,%,,,53.16,%,,,17.86,%,,,0.00,%
"August 15, 2026",,,100.00,%,,,100.00,%,,,80.45,%,,,44.51,%,,,7.97,%,,,0.00,%
"September 15, 2026",,,100.00,%,,,100.00,%,,,72.32,%,,,35.97,%,,,0.00,%,,,0.00,%
"October 15, 2026",,,100.00,%,,,100.00,%,,,65.09,%,,,27.55,%,,,0.00,%,,,0.00,%
"November 15, 2026",,,100.00,%,,,94.96,%,,,57.90,%,,,19.24,%,,,0.00,%,,,0.00,%
"December 15, 2026",,,100.00,%,,,88.86,%,,,50.76,%,,,11.06,%,,,0.00,%,,,0.00,%
"January 15, 2027",,,100.00,%,,,82.76,%,,,43.68,%,,,2.99,%,,,0.00,%,,,0.00,%
"February 15, 2027",,,96.12,%,,,76.63,%,,,36.64,%,,,0.00,%,,,0.00,%,,,0.00,%
"March 15, 2027",,,90.40,%,,,70.50,%,,,29.66,%,,,0.00,%,,,0.00,%,,,0.00,%
"April 15, 2027",,,84.64,%,,,64.34,%,,,22.74,%,,,0.00,%,,,0.00,%,,,0.00,%
"May 15, 2027",,,78.82,%,,,58.18,%,,,15.87,%,,,0.00,%,,,0.00,%,,,0.00,%
"June 15, 2027",,,72.96,%,,,51.99,%,,,9.06,%,,,0.00,%,,,0.00,%,,,0.00,%
"July 15, 2027",,,67.04,%,,,45.80,%,,,2.31,%,,,0.00,%,,,0.00,%,,,0.00,%
"August 15, 2027",,,61.28,%,,,39.76,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"September 15, 2027",,,55.46,%,,,33.71,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"October 15, 2027",,,49.60,%,,,27.65,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"November 15, 2027",,,43.68,%,,,21.57,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"December 15, 2027",,,37.71,%,,,15.48,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"January 15, 2028",,,31.69,%,,,9.37,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"February 15, 2028",,,25.62,%,,,3.26,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"March 15, 2028",,,19.50,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"April 15, 2028",,,13.32,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"May 15, 2028",,,7.09,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"June 15, 2028",,,0.80,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"July 15, 2028",,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life (Years) to Call,,,2.76,,,,2.47,,,,1.96,,,,1.56,,,,1.27,,,,0.89,
Weighted Average Life (Years) to Maturity,,,2.76,,,,2.47,,,,1.96,,,,1.56,,,,1.27,,,,0.89,
